"Código","Unidade Territorial","UF","Referência","Famílias Beneficiárias","Valor Total Repassado","Valor Médio dos Benefícios"
"412580","SÃO PEDRO DO IVAÍ","PR","05/2020","417","4848","11.63"
"412580","SÃO PEDRO DO IVAÍ","PR","04/2020","419","5800","13.84"
"412580","SÃO PEDRO DO IVAÍ","PR","03/2020","422","86806","205.70"
"412590","SÃO PEDRO DO PARANÁ","PR","01/2020","68","7575.00","111.40"
"412590","SÃO PEDRO DO PARANÁ","PR","07/2020","68","308","4.53"
"412590","SÃO PEDRO DO PARANÁ","PR","03/2020","67","7619","113.72"
"412590","SÃO PEDRO DO PARANÁ","PR","04/2020","67","0","0.00"
"412590","SÃO PEDRO DO PARANÁ","PR","05/2020","67","0","0.00"
"412590","SÃO PEDRO DO PARANÁ","PR","12/2020","70","1574","22.49"
"412590","SÃO PEDRO DO PARANÁ","PR","11/2020","70","1574","22.49"
"412590","SÃO PEDRO DO PARANÁ","PR","10/2020","70","1444","20.63"
"412590","SÃO PEDRO DO PARANÁ","PR","09/2020","70","1355","19.36"
"412590","SÃO PEDRO DO PARANÁ","PR","02/2020","67","7548","112.66"
"412590","SÃO PEDRO DO PARANÁ","PR","08/2020","68","308","4.53"
"412590","SÃO PEDRO DO PARANÁ","PR","06/2020","68","698","10.26"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","05/2020","526","3780","7.19"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","01/2020","429","78505.00","183.00"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","07/2020","526","3602","6.85"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","12/2020","530","12614","23.80"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","11/2020","530","11677","22.03"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","04/2020","525","4089","7.79"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","02/2020","428","78783","184.07"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","10/2020","530","11016","20.78"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","09/2020","530","9815","18.52"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","08/2020","526","3602","6.85"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","06/2020","526","3870","7.36"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","03/2020","418","77562","185.56"
"412610","SÃO TOMÉ","PR","11/2020","200","8047","40.24"
"412610","SÃO TOMÉ","PR","03/2020","208","37334","179.49"
"412610","SÃO TOMÉ","PR","05/2020","204","3342","16.38"
"412610","SÃO TOMÉ","PR","04/2020","203","3917","19.30"
"412610","SÃO TOMÉ","PR","02/2020","217","38727","178.47"
"412610","SÃO TOMÉ","PR","01/2020","218","38949.00","178.67"
"412610","SÃO TOMÉ","PR","06/2020","204","3342","16.38"
"412610","SÃO TOMÉ","PR","07/2020","204","3342","16.38"
"412610","SÃO TOMÉ","PR","08/2020","204","3122","15.30"
"412610","SÃO TOMÉ","PR","12/2020","200","9047","45.24"
"412610","SÃO TOMÉ","PR","09/2020","200","6604","33.02"
"412610","SÃO TOMÉ","PR","10/2020","200","7946","39.73"
"412620","SAPOPEMA","PR","01/2020","345","61036.00","176.92"
"412620","SAPOPEMA","PR","02/2020","345","61019","176.87"
"412620","SAPOPEMA","PR","03/2020","397","68292","172.02"
"412620","SAPOPEMA","PR","04/2020","418","2947","7.05"
"412620","SAPOPEMA","PR","05/2020","420","2594","6.18"
"412620","SAPOPEMA","PR","06/2020","420","2683","6.39"
"412620","SAPOPEMA","PR","07/2020","420","2683","6.39"
"412620","SAPOPEMA","PR","10/2020","421","9322","22.14"
"412620","SAPOPEMA","PR","12/2020","421","9411","22.35"
"412620","SAPOPEMA","PR","08/2020","420","2683","6.39"
"412620","SAPOPEMA","PR","11/2020","421","9322","22.14"
"412620","SAPOPEMA","PR","09/2020","421","8231","19.55"
"412625","SARANDI","PR","09/2020","898","16344","18.20"
"412625","SARANDI","PR","12/2020","898","20763","23.12"
"412625","SARANDI","PR","01/2020","879","118315.00","134.60"
"412625","SARANDI","PR","03/2020","878","118509","134.98"
"412625","SARANDI","PR","05/2020","894","9436","10.55"
"412625","SARANDI","PR","06/2020","894","9710","10.86"
"412625","SARANDI","PR","04/2020","897","9807","10.93"
"412625","SARANDI","PR","08/2020","894","9662","10.81"
"412625","SARANDI","PR","10/2020","898","18064","20.12"
"412625","SARANDI","PR","07/2020","894","10599","11.86"
"412625","SARANDI","PR","11/2020","898","19270","21.46"
"412625","SARANDI","PR","02/2020","871","116914","134.23"
"412627","SAUDADE DO IGUAÇU","PR","05/2020","278","4238","15.24"
"412627","SAUDADE DO IGUAÇU","PR","11/2020","278","9353","33.64"
"412627","SAUDADE DO IGUAÇU","PR","10/2020","278","8580","30.86"
"412627","SAUDADE DO IGUAÇU","PR","03/2020","253","39036","154.29"
"412627","SAUDADE DO IGUAÇU","PR","02/2020","256","39418","153.98"
"412627","SAUDADE DO IGUAÇU","PR","01/2020","256","39163.00","152.98"
"412627","SAUDADE DO IGUAÇU","PR","12/2020","278","10445","37.57"
"412627","SAUDADE DO IGUAÇU","PR","09/2020","278","8320","29.93"
"412627","SAUDADE DO IGUAÇU","PR","08/2020","278","4245","15.27"
"412627","SAUDADE DO IGUAÇU","PR","07/2020","278","4245","15.27"
"412627","SAUDADE DO IGUAÇU","PR","06/2020","278","4245","15.27"
"412627","SAUDADE DO IGUAÇU","PR","04/2020","275","4662","16.95"
"412630","SENGÉS","PR","05/2020","992","7494","7.55"
"412630","SENGÉS","PR","11/2020","990","27779","28.06"
"412630","SENGÉS","PR","10/2020","990","25767","26.03"
"412630","SENGÉS","PR","09/2020","990","22247","22.47"
"412630","SENGÉS","PR","08/2020","992","6397","6.45"
"412630","SENGÉS","PR","07/2020","992","6789","6.84"
"412630","SENGÉS","PR","12/2020","990","29826","30.13"
"412630","SENGÉS","PR","04/2020","998","8335","8.35"
"412630","SENGÉS","PR","03/2020","992","157956","159.23"
"412630","SENGÉS","PR","02/2020","983","157537","160.26"
"412630","SENGÉS","PR","01/2020","988","158597.00","160.52"
"412630","SENGÉS","PR","06/2020","992","6746","6.80"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","06/2020","103","1279","12.42"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","02/2020","84","12259","145.94"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","09/2020","103","3594","34.89"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","10/2020","103","3774","36.64"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","11/2020","103","4082","39.63"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","05/2020","103","1279","12.42"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","12/2020","103","4529","43.97"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","07/2020","103","1279","12.42"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","03/2020","82","11227","136.91"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","04/2020","104","1279","12.30"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","01/2020","83","11192.00","134.84"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","08/2020","103","922","8.95"
"412640","SERTANEJA","PR","08/2020","212","1104","5.21"
"412640","SERTANEJA","PR","10/2020","212","2915","13.75"
"412640","SERTANEJA","PR","11/2020","212","3216","15.17"
"412640","SERTANEJA","PR","12/2020","212","3264","15.40"
"412640","SERTANEJA","PR","09/2020","212","2159","10.18"
"412640","SERTANEJA","PR","07/2020","212","1104","5.21"
"412640","SERTANEJA","PR","06/2020","212","1104","5.21"
"412640","SERTANEJA","PR","05/2020","212","1015","4.79"
"412640","SERTANEJA","PR","03/2020","204","32447","159.05"
"412640","SERTANEJA","PR","02/2020","189","29697","157.13"
"412640","SERTANEJA","PR","01/2020","191","30055.00","157.36"
"412640","SERTANEJA","PR","04/2020","211","1208","5.73"
"412650","SERTANÓPOLIS","PR","01/2020","499","86632.00","173.61"
"412650","SERTANÓPOLIS","PR","03/2020","464","81109","174.80"
"412650","SERTANÓPOLIS","PR","09/2020","549","11547","21.03"
"412650","SERTANÓPOLIS","PR","04/2020","552","4904","8.88"
"412650","SERTANÓPOLIS","PR","07/2020","547","4815","8.80"
"412650","SERTANÓPOLIS","PR","08/2020","547","4644","8.49"
"412650","SERTANÓPOLIS","PR","10/2020","549","13193","24.03"
"412650","SERTANÓPOLIS","PR","11/2020","549","14712","26.80"
"412650","SERTANÓPOLIS","PR","12/2020","549","15079","27.47"
"412650","SERTANÓPOLIS","PR","06/2020","547","4325","7.91"
"412650","SERTANÓPOLIS","PR","05/2020","547","4055","7.41"
"412650","SERTANÓPOLIS","PR","02/2020","499","86175","172.70"
"412660","SIQUEIRA CAMPOS","PR","06/2020","630","7595","12.06"
"412660","SIQUEIRA CAMPOS","PR","07/2020","630","7777","12.34"
"412660","SIQUEIRA CAMPOS","PR","08/2020","630","7645","12.13"
"412660","SIQUEIRA CAMPOS","PR","10/2020","630","19525","30.99"
"412660","SIQUEIRA CAMPOS","PR","11/2020","630","20684","32.83"
"412660","SIQUEIRA CAMPOS","PR","12/2020","630","21477","34.09"
"412660","SIQUEIRA CAMPOS","PR","04/2020","632","9185","14.53"
"412660","SIQUEIRA CAMPOS","PR","09/2020","630","17491","27.76"
"412660","SIQUEIRA CAMPOS","PR","05/2020","630","7661","12.16"
"412660","SIQUEIRA CAMPOS","PR","01/2020","603","96958.00","160.79"
"412660","SIQUEIRA CAMPOS","PR","02/2020","601","95152","158.32"
"412660","SIQUEIRA CAMPOS","PR","03/2020","617","97711","158.36"
"412665","SULINA","PR","10/2020","155","3243","20.92"
"412665","SULINA","PR","04/2020","156","1619","10.38"
"412665","SULINA","PR","01/2020","151","25349.00","167.87"
"412665","SULINA","PR","02/2020","149","25185","169.03"
"412665","SULINA","PR","07/2020","156","1085","6.96"
"412665","SULINA","PR","03/2020","151","26498","175.48"
"412665","SULINA","PR","06/2020","156","1176","7.54"
"412665","SULINA","PR","11/2020","155","3691","23.81"
"412665","SULINA","PR","08/2020","156","1085","6.96"
"412665","SULINA","PR","09/2020","155","3422","22.08"
"412665","SULINA","PR","05/2020","156","1267","8.12"
"412665","SULINA","PR","12/2020","155","3782","24.40"
"412667","TAMARANA","PR","09/2020","647","11730","18.13"
"412667","TAMARANA","PR","08/2020","653","3946","6.04"
"412667","TAMARANA","PR","10/2020","647","12687","19.61"
"412667","TAMARANA","PR","11/2020","647","13250","20.48"
"412667","TAMARANA","PR","12/2020","647","14469","22.36"
"412667","TAMARANA","PR","07/2020","653","3946","6.04"
"412667","TAMARANA","PR","01/2020","656","101324.00","154.46"
"412667","TAMARANA","PR","02/2020","649","100160","154.33"
"412667","TAMARANA","PR","03/2020","650","101338","155.90"
"412667","TAMARANA","PR","04/2020","652","4039","6.19"
"412667","TAMARANA","PR","05/2020","653","5723","8.76"
"412667","TAMARANA","PR","06/2020","653","3775","5.78"
"412670","TAMBOARA","PR","05/2020","188","2690","14.31"
"412670","TAMBOARA","PR","10/2020","192","5599","29.16"
"412670","TAMBOARA","PR","11/2020","192","5991","31.20"
"412670","TAMBOARA","PR","12/2020","192","6818","35.51"
"412670","TAMBOARA","PR","09/2020","192","5510","28.70"
"412670","TAMBOARA","PR","07/2020","188","2779","14.78"
"412670","TAMBOARA","PR","06/2020","188","2779","14.78"
"412670","TAMBOARA","PR","02/2020","184","29392","159.74"
"412670","TAMBOARA","PR","01/2020","185","29811.00","161.14"
"412670","TAMBOARA","PR","03/2020","175","28835","164.77"
"412670","TAMBOARA","PR","04/2020","189","2779","14.70"
"412670","TAMBOARA","PR","08/2020","188","2779","14.78"
"412680","TAPEJARA","PR","12/2020","546","24071","44.09"
"412680","TAPEJARA","PR","10/2020","546","22125","40.52"
"412680","TAPEJARA","PR","09/2020","546","19561","35.83"
"412680","TAPEJARA","PR","08/2020","544","6462","11.88"
"412680","TAPEJARA","PR","11/2020","546","23504","43.05"
"412680","TAPEJARA","PR","07/2020","544","6642","12.21"
"412680","TAPEJARA","PR","01/2020","464","84566.00","182.25"
"412680","TAPEJARA","PR","06/2020","544","6642","12.21"
"412680","TAPEJARA","PR","04/2020","541","8401","15.53"
"412680","TAPEJARA","PR","03/2020","449","82729","184.25"
"412680","TAPEJARA","PR","05/2020","544","6910","12.70"
"412680","TAPEJARA","PR","02/2020","466","84690","181.74"
"412690","TAPIRA","PR","04/2020","308","2223","7.22"
"412690","TAPIRA","PR","01/2020","277","45563.00","164.49"
"412690","TAPIRA","PR","12/2020","308","7679","24.93"
"412690","TAPIRA","PR","11/2020","308","7591","24.65"
"412690","TAPIRA","PR","10/2020","308","7160","23.25"
"412690","TAPIRA","PR","09/2020","308","7250","23.54"
"412690","TAPIRA","PR","08/2020","307","1660","5.41"
"412690","TAPIRA","PR","07/2020","307","1701","5.54"
"412690","TAPIRA","PR","06/2020","307","1610","5.24"
"412690","TAPIRA","PR","05/2020","307","1790","5.83"
"412690","TAPIRA","PR","03/2020","266","43063","161.89"
"412690","TAPIRA","PR","02/2020","275","44774","162.81"
"412700","TEIXEIRA SOARES","PR","12/2020","935","24726","26.44"
"412700","TEIXEIRA SOARES","PR","08/2020","939","6502","6.92"
"412700","TEIXEIRA SOARES","PR","11/2020","935","24097","25.77"
"412700","TEIXEIRA SOARES","PR","10/2020","935","23448","25.08"
"412700","TEIXEIRA SOARES","PR","09/2020","935","21271","22.75"
"412700","TEIXEIRA SOARES","PR","07/2020","939","6918","7.37"
"412700","TEIXEIRA SOARES","PR","05/2020","939","7178","7.64"
"412700","TEIXEIRA SOARES","PR","04/2020","939","8651","9.21"
"412700","TEIXEIRA SOARES","PR","03/2020","796","135625","170.38"
"412700","TEIXEIRA SOARES","PR","02/2020","833","142470","171.03"
"412700","TEIXEIRA SOARES","PR","01/2020","828","139827.00","168.87"
"412700","TEIXEIRA SOARES","PR","06/2020","939","6747","7.19"
"412710","TELÊMACO BORBA","PR","05/2020","1712","16649","9.72"
"412710","TELÊMACO BORBA","PR","01/2020","1760","289361.00","164.41"
"412710","TELÊMACO BORBA","PR","07/2020","1712","16995","9.93"
"412710","TELÊMACO BORBA","PR","08/2020","1712","15976","9.33"
"412710","TELÊMACO BORBA","PR","09/2020","1718","59331","34.53"
"412710","TELÊMACO BORBA","PR","10/2020","1718","67497","39.29"
"412710","TELÊMACO BORBA","PR","02/2020","1736","287349","165.52"
"412710","TELÊMACO BORBA","PR","11/2020","1718","71759","41.77"
"412710","TELÊMACO BORBA","PR","12/2020","1718","77289","44.99"
"412710","TELÊMACO BORBA","PR","03/2020","1701","283906","166.91"
"412710","TELÊMACO BORBA","PR","04/2020","1714","18549","10.82"
"412710","TELÊMACO BORBA","PR","06/2020","1712","16785","9.80"
"412720","TERRA BOA","PR","05/2020","298","3645","12.23"
"412720","TERRA BOA","PR","08/2020","298","3276","10.99"
"412720","TERRA BOA","PR","01/2020","270","39191.00","145.15"
"412720","TERRA BOA","PR","02/2020","267","38325","143.54"
"412720","TERRA BOA","PR","03/2020","297","42586","143.39"
"412720","TERRA BOA","PR","06/2020","298","3823","12.83"
"412720","TERRA BOA","PR","07/2020","298","3953","13.27"
"412720","TERRA BOA","PR","09/2020","294","5844","19.88"
"412720","TERRA BOA","PR","10/2020","294","6583","22.39"
"412720","TERRA BOA","PR","11/2020","294","6845","23.28"
"412720","TERRA BOA","PR","12/2020","294","7228","24.59"
"412720","TERRA BOA","PR","04/2020","298","3932","13.19"
"412730","TERRA RICA","PR","07/2020","605","3982","6.58"
"412730","TERRA RICA","PR","12/2020","609","14041","23.06"
"412730","TERRA RICA","PR","09/2020","609","10139","16.65"
"412730","TERRA RICA","PR","04/2020","608","4571","7.52"
"412730","TERRA RICA","PR","01/2020","434","70834.00","163.21"
"412730","TERRA RICA","PR","10/2020","609","12549","20.61"
"412730","TERRA RICA","PR","03/2020","414","68679","165.89"
"412730","TERRA RICA","PR","02/2020","439","72493","165.13"
"412730","TERRA RICA","PR","11/2020","609","13299","21.84"
"412730","TERRA RICA","PR","06/2020","605","3982","6.58"
"412730","TERRA RICA","PR","05/2020","605","3893","6.43"
"412730","TERRA RICA","PR","08/2020","605","4071","6.73"
"412740","TERRA ROXA","PR","11/2020","380","11389","29.97"
"412740","TERRA ROXA","PR","02/2020","370","55487","149.96"
"412740","TERRA ROXA","PR","01/2020","373","56261.00","150.83"
"412740","TERRA ROXA","PR","04/2020","381","3836","10.07"
"412740","TERRA ROXA","PR","03/2020","379","56180","148.23"
"412740","TERRA ROXA","PR","06/2020","382","3598","9.42"
"412740","TERRA ROXA","PR","07/2020","382","3686","9.65"
"412740","TERRA ROXA","PR","09/2020","380","8985","23.64"
"412740","TERRA ROXA","PR","12/2020","380","13442","35.37"
"412740","TERRA ROXA","PR","08/2020","382","3262","8.54"
"412740","TERRA ROXA","PR","10/2020","380","9773","25.72"
"412740","TERRA ROXA","PR","05/2020","382","3324","8.70"
